;Y;Cancer type;Numerosità;SE;SSE;Deviance;MSE;Variance;Root_MSE;RRSE;RSE;MAE
0;Z-LLNle-CHO_IC_50;pancreas;1;0.6667677597346913;0.444579245421619;0.0;0.444579245421619;0.0;0.666767759735;;;0.6667677597346913
0;Z-LLNle-CHO_IC_50;breast;9;6.0818061457776675;20.669022928815142;17.291663084836227;2.2965581032016824;1.9212958983151363;1.51543990419;1.1953172362547742;1.09330564631;1.3196475038298137
0;Z-LLNle-CHO_IC_50;bone;1;0.19083971580138215;0.036419797127152306;0.0;0.036419797127152306;0.0;0.190839715801;;;0.19083971580138215
0;Z-LLNle-CHO_IC_50;thyroid;1;-0.3523915227328347;0.12417978529396595;0.0;0.12417978529396595;0.0;0.352391522733;;;0.3523915227328347
0;Z-LLNle-CHO_IC_50;skin;9;2.9121712399955935;58.703998005785;57.75959527009021;6.522666445087222;6.417732807787801;2.55395114383;1.016350577445681;1.00814214149;2.23640406520689
0;Z-LLNle-CHO_IC_50;blood;63;31.759274646159508;197.68204559620222;181.67170425781114;3.1378102475587655;2.8836778453620817;1.77138653251;1.0881278755202886;1.04313368056;1.5074342517506785
0;Z-LLNle-CHO_IC_50;nervous_system;22;-6.871397296535977;68.13547755516062;65.99993535640533;3.09706716159821;2.999997061654788;1.75984861894;1.0323567316728899;1.01604957146;1.5555284055891434
0;Z-LLNle-CHO_IC_50;digestive_system;13;-3.8582192842588006;49.653946302237124;48.508880443038926;3.819534330941317;3.731452341772225;1.95436289643;1.0236052831716613;1.01173380055;1.5415119369631693
0;Z-LLNle-CHO_IC_50;lung;42;-30.09064220763241;130.3137983187664;107.25902549792116;3.1027094837801523;2.553786321379075;1.7614509598;1.2149448283146305;1.10224535758;1.445520408334135
0;Z-LLNle-CHO_IC_50;urogenital_system;6;1.4485251449439418;19.799322551126583;19.449618227217332;3.2998870918544303;3.2416030378695555;1.81655913525;1.0179800096754539;1.008949954;1.513843832606011
0;Z-LLNle-CHO_IC_50;soft_tissue;3;-3.6995910678019395;4.948724854476355;0.3842737484459998;1.6495749514921183;0.12809124948199993;1.2843577973;12.87812366701853;3.58861026959;1.2331970226006466
0;Z-LLNle-CHO_AUC;kidney;4;-0.6361940547405402;0.2368277472656739;0.04943252132874999;0.059206936816418476;0.012358130332187498;0.243324755864;4.790929956630286;2.18881930653;0.1815388489134871
0;Z-LLNle-CHO_AUC;aero_digestive_tract;11;-0.6971024682086884;0.1606715649917489;0.11691182476454548;0.01460650590834081;0.01062834770586777;0.120857378378;1.3742969568333514;1.17230412301;0.10224980366198247
0;Z-LLNle-CHO_AUC;pancreas;1;-0.0026650556999824326;7.102521884008854e-06;0.0;7.102521884008854e-06;0.0;0.00266505569998;;;0.0026650556999824326
0;Z-LLNle-CHO_AUC;breast;9;0.20936419542831353;0.11790299276352507;0.022084982152000013;0.013100332529280563;0.0024538869057777793;0.114456684074;5.338604847042984;2.31054211107;0.08333093266496658
0;Z-LLNle-CHO_AUC;bone;1;-0.010399869746871349;0.00010815729075188993;0.0;0.00010815729075188993;0.0;0.0103998697469;;;0.010399869746871349
0;Z-LLNle-CHO_AUC;thyroid;1;-0.1495405753785909;0.022362383684560023;0.0;0.022362383684560023;0.0;0.149540575379;;;0.1495405753785909
0;Z-LLNle-CHO_AUC;skin;9;0.48808312077979643;0.19697714355210783;0.1864272817668889;0.021886349283567537;0.020714142418543212;0.147940357183;1.0565896884041392;1.02790548612;0.11236023634380173
0;Z-LLNle-CHO_AUC;blood;63;5.491520063724138;1.3949926897927194;0.3582389703095554;0.022142741107820944;0.0056863328620564355;0.148804371938;3.894028303473801;1.97332924356;0.11758966437358076
0;Z-LLNle-CHO_AUC;nervous_system;22;-1.6365121014770394;0.35375007547171256;0.10995712094695453;0.016079548885077843;0.004998050952134297;0.126805161114;3.2171638582858906;1.79364541041;0.1101559642728124
0;Z-LLNle-CHO_AUC;digestive_system;13;-1.1498925976570744;0.17491902551978428;0.07320726994492305;0.01345530965536802;0.0056313284573017725;0.115997024338;2.3893668709594458;1.54575770125;0.109627059688649
0;Z-LLNle-CHO_AUC;lung;42;-5.43737555484181;0.8235740775873907;0.11964420986761896;0.019608906609223587;0.002848671663514737;0.140031805706;6.883526402979626;2.62364753787;0.13445697158753558
0;Z-LLNle-CHO_AUC;urogenital_system;6;-0.34608171050544934;0.11053111263760979;0.09056891457283334;0.0184218521062683;0.015094819095472223;0.135727123694;1.2204089356588603;1.10472120268;0.12424651753004891
0;Z-LLNle-CHO_AUC;soft_tissue;3;-0.19335074530487983;0.01314806145777576;0.0003897151226666663;0.0043826871525919206;0.00012990504088888878;0.0662018666851;33.737621901374474;5.80840958451;0.06445024843495994
0;combine_BMS;kidney;11;-2.5041563878759194;13.543772982484475;12.973700326806018;1.2312520893167704;1.1794273024369106;1.10961799252;1.0439406369284316;1.02173413221;0.9086325613071385
0;combine_BMS;aero_digestive_tract;33;8.89494950525692;50.38123230589774;47.983652708003135;1.5267040092696285;1.454050082060701;1.23559864409;1.0499665920075885;1.02467877504;1.0527887469562094
0;combine_BMS;pancreas;16;3.9059925241660025;22.84754350626763;21.89392992799882;1.427971469141727;1.3683706204999262;1.19497760194;1.043556071541514;1.02154592239;0.8348584273832491
